,normalized_url,brand_name,product,created_at,rev_content,review_rating
35,cometeer.com,Jot,Pilot Program - Mixed Box,01/15/2022,"I really didn't expect to enjoy this as much as I did.  It made an excellent cup of coffee with no effort at all.  Even easier than a k-cup, and far more delicious!",5
36,cometeer.com,Jot,Pilot Program - Dark Box,01/15/2022,"Highly recommend the dark roast if you truly love the taste of coffee. The coffee is super flavorful and easy to make. I love that it doesn’t have to go through any type of tubing or machine (which may or may not be the cleanest) to make the perfect cup. If you have been on the fence about trying it, it is so worth it! Cometeer coffee is awesome. Brilliant!",5
37,cometeer.com,Jot,Pilot Program - Dark Box,01/15/2022,"Great customer service. Quickly sent a new shipment when a snafu caused mine to melt during a delay. Dark roasts so far have been very good as coffee, even better as a cappuccino. Still only 5 cups in but yes, it’s high quality and I’m looking forward to trying the other roasters in my batch.",5
38,cometeer.com,Jot,Pilot Program - Light Box,01/14/2022,"The Cometeer sampler is simply wonderful!  I haven't tried the decaf item yet, but if it is anything like the four other flavors, I'm sure the taste will be just as good.  Very simple and a great way to enjoy a cup of joe!  Love the process!",5
39,cometeer.com,Jot,Pilot Program - Mixed Box,01/14/2022,Amazing. The flavors are very crisp and pronounced on the palate.,5
40,cometeer.com,Jot,Pilot Program - Mixed Box,01/14/2022,The coffee was fantastic. It is also very easy to make.,5
41,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/13/2022,Delicious coffee and so easy to use. Highly recommended.,5
42,cometeer.com,Jot,Pilot Program - Dark Box,01/13/2022,"I have really enjoyed my Cometeer. The flavors are smooth - very good quality - and it is so easy and fast to prepare a great cup of coffee. Very happy customer. Thank you, Cometeer!",5
43,cometeer.com,Jot,Pilot Program - Mixed Box,01/13/2022,"Thus far, each cup I’ve tried has been a delightful cup of coffee.",5
44,cometeer.com,Jot,Pilot Program - Mixed Box,01/13/2022,"It's so easy to store and prepare this coffee, and then to haver it taste so outstanding is just amazing.",5
45,cometeer.com,Jot,Pilot Program - Dark Box,01/13/2022,My wife loved smooth and sweet taste of your frozen coffee. No bitter taste makes yours excellent.,5
46,cometeer.com,Jot,Pilot Program - Light Box,01/12/2022,"Look brewing is fun but this is more fun, this is so easy, and tastes amazing.",5
47,cometeer.com,Jot,Pilot Program - Mixed Box,01/12/2022,Absolutely love the different coffees I’ve received through cometeer. This is saving me time and money because I no longer have to constantly go to a coffee shop to get delicious coffee. The coffee comes frozen with dry ice and the quality is top notch. I can’t wait to get my next box!,5
48,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/12/2022,Fabulous and convenient,5
49,cometeer.com,Jot,Pilot Program - Light Box,01/12/2022,This was a simple and easy experience from ordering to delivery.  I am looking forward to trying the medium flavor with my next order.,5
50,cometeer.com,Jot,Pilot Program - Dark Box,01/12/2022,"This is what I would compare Cometeer to... Imagine the most expensive bottle of wine that has been perfectly aging for 20 years. It is ready to open, to enjoy, to live in its glory. And the moment it is ready, you flash freeze it, so you can savor it over and over again. This is what Cometeer is to me, the perfect cup of coffee that is at the peak of its delicious taste. It is so convenient and easy to make in the mornings. A true treat. Not only is it easy to make, but it is so versatile. Espresso Martini? Done! Iced Coffee? DONE! TIRAMISU?!?! DONE. We have done it all and will continue to explore the options. Have already gifted to multiple people and will continue to do so!",5
51,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/12/2022,"Loved how everything from ordering, shipping, storage, making, tasting and recycling.",5
52,cometeer.com,Jot,Pilot Program - Dark Box,01/12/2022,Way better than I expected. Worth it!,5
53,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/12/2022,"Background: Aeropress drinker with ROK handgrinder and local Microroaster coffees.
I found the Cometeer great tasting and smooth. I needed 2 capsules in 14 oz to compare with my normal 28 gram dose. Perfect when   I don't want to take the time for grinding and making coffee. One note, after heating the capsule with hot water, shake to confirm the puck is loose before opening the lid.",5
54,cometeer.com,Jot,Pilot Program - Mixed Box,01/12/2022,Better than I thought they were going to be.,5
55,cometeer.com,Jot,Pilot Program - Light Box,01/12/2022,"As someone that seeks coffee that’s as fresh as 2 to 5 days, having fresh bags shipped home is an impossibility, although I still try. Going to the local coffee roaster for a fresh bag only results in coffee getting stale after a few days.

I love this product for that. Although, with Cometeer, I can no longer have as much coffee as I used to. I suspect the caffeine is much higher because I sense it more.",5
56,cometeer.com,Jot,Pilot Program - Mixed Box,01/12/2022,This is a Great box for starters I love the different variations of coffee that come in this Mixed pilot box. My favorite brew would be the Crazy goat one!!,5
57,cometeer.com,Jot,Pilot Program - Mixed Box,01/12/2022,Pure genius. I gave away my coffee maker after using these. Won’t go back!,5
58,cometeer.com,Jot,Pilot Program - Mixed Box,01/12/2022,"I try to go to the gym as early as it opens since I have gym anxiety, but also a strong need to go. I defrost it to be ready for three am, wake up and drink it. I have no choice but to go after that. Of course, it tastes better than anything I could make myself too.",5
59,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,I throughly enjoyed all flavors in the mixed box and am so impressed with the packaging. These are so easy to use and super smooth high quality coffee!,5
60,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,The coffee is great.  It tastes like freshly brewed coffee is supposed to taste.  I enjoyed the aroma as the hot water was hitting the cube.  What I missed was the actual making of the coffee.  The smell of freshly ground coffee.  And the aroma as it steeps. It was almost as if it was too easy.  I will cycle in this coffee along with my moka pot and french press.  By the way I enjoy the dark roast and medium roasts a great deal!,5
61,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,This is the best coffee I have had in a long time.,5
62,cometeer.com,Jot,Pilot Program - Decaf Box,01/11/2022,The coffee is amazing.  I feared that it would taste like instant coffee and it does not! The only problem I have is getting the lid off the pod especially when it is wet.  Lol.  😆,5
63,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,Absolutely amazing!,5
64,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,So easy and delicious. My new go to for iced coffee!,5
65,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,"Very impressed with every aspect of the product. 

I will I could provide more feedback but at the moment everything about the product exceeded my expectations. I will submit feedback when I think of something new.",5
66,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,The best at home coffee I have ever had can't wait for my next shipment!,5
67,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,"It really does taste like an expertly brewed fresh cup of coffee. This is a great way to try several different coffees at once. I don't drink it fast enough to have 4 different bags of beans at a time, but Cometeer let's me have access to 4 different coffees at once with no wasted beans!",5
68,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/11/2022,The most convenient way to drink great coffee at home.,5
69,cometeer.com,Jot,Pilot Program - Dark Box,01/11/2022,"I loved the flavor , smell , and overall was a wonderful drinking experience!!",5
70,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,"My usual morning coffee is a light roast Kenyan or Ethiopian from an excellent local roaster, ground at home moments before brewing on my carefully curated coffee setup. Scales, precise temperature control, timers, the whole deal. Some mornings I don't have time to go through that whole process, but skipping coffee isn't an option. On those days, Cometeer comes to the rescue. All four coffees I received were interesting, lively, and not at all inferior to the best cups of coffee I've made at home. I'm very impressed!",5
71,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,"I very much enjoyed my coffee experience with cometeer. It was so good I never even wanted to stop to buy a coffee, I just wanted to get home to have a cometeer! Cant wait for my second box!",5
72,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,"I've been working in the specialty coffee industry on-and-off for about a decade now, and while other instant coffee companies have piqued my interest and improved on the very low-quality standard that had been in place previously, Cometeer creates a cup of coffee that is hardly distinguishable from a freshly-brewed cup in a way that is pretty shocking and exciting.",5
73,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,A little bit too many for my consumption however very easy and quick.,5
74,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/11/2022,"Let’s first start off with saying I am not a morning person. I value my sleep. I try to spend as long as a humanely can sleeping. Unfortunately, this makes my mornings fairly chaotic trying to squeeze in all the things in fairly unforgiving and short timeline - including drinking great coffee. I am ashamed to admit, but I used to sacrifice good tasting coffee in lieu of convenience and more sleep. I am saying I would choose to drink Folgers or maxwell house if it meant I could get a few more extra minutes of sleep. But in comes cometeer. Fantastic coffee at a fantastic speed. I love it. It has revolutionized my mornings. I am converted. Sign me up for any and all cometeer evangelism courses.",5
75,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,"I decided to try this because I'd heard great things and my curiosity got the best of me! I wasn't expecting anything life-changing, but was so surprised and amazed by the quality of this coffee. After trying almost every home-brewing method there is, I can confidently say I've never had coffee that is so consistently good as Cometeer. Such a major bonus to have something that is so easy to make -- I look forward to drinking my coffee the next morning as I'm falling asleep!",5
76,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,"Incredible!! 
We have loved the flavor, convenience, and experience!!!!",5
77,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,Delicious and makes tea feel like too much work,5
78,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,"Was extremely pleased by Cometeer!
    The levels of flavor that can be tasted are fantastic and complex. 
    Never have I tasted better coffee. 

Best used as ice coffee in my opinion. 
   So many different varieties are available from cometeer. 

     If you enjoy hot coffee there are plenty of more affordable alternatives. 
     However if you are going out to pay 5+ dollars on a cup of coffee Daily these would be a far better option.",5
79,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,Plus+++++++++++++++++++,5
80,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,"I’m getting rid of my grinder and my Kalita Wave. Sure it isn’t 100% as good as a wave pour over with the 4:6 method. But it’s 80-90% of the way there and for a daily cup of coffee, it’s good enough. $2/cup for very good single origin is excellent value considering time and shipping costs per bag. Love that it’s fully recyclable and that the chip it comes in measures to about an ounce. So glad this product exists!",5
81,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,"I'm excited about how easy they are to use. I also find that I love flavors that I wouldn't typically buy and that because it's frozen, it tastes like freshly made coffee rather than chemicals.",5
82,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,Very good and rich cup of coffee,5
83,cometeer.com,Jot,Pilot Program - Light/Medium Box,01/11/2022,"Coffee is delicious, convenient, fun, and unique.",5
84,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,"Not sure how else to describe it other than very clean cups of coffee. Drank with 6oz hot water. Very good, much better than my 6oz americanos I brew at home with breville Express built in grinder and fresh beans.",5
85,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/11/2022,I was skeptical but i have to say it’s very good coffee. Worth the slight increase in expense. I’ll continue to purchase.,5
86,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,"This is possibly the best introduction to a product I’ve had. The concept seems simple but too good to be true, but it’s not. It gives a quality cup in the fraction of the time, and the flavor profiles are maintained. Process is dead simple just heat  your water, and rinse your cup and under a minute you have a great cup that rivals a pour over",5
87,cometeer.com,Jot,Pilot Program - Light Box,01/11/2022,Where has this company been? I love it. Coffee is so good and tastes like the pour over’s bought in store. Amazing,5
88,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,Where have you been all my life...I absolutely love all of them so far!,5
89,cometeer.com,Jot,Pilot Program - Mixed Box,01/11/2022,Wow. I am just wowed. Will 100% recommend to anyone. I would actually prefer these to purchasing my lattes.,5
90,cometeer.com,Jot,Pilot Program - Dark Box,01/11/2022,Love all the dark selections. Love not having grounds. Impressive that everything is recyclable. Expensive is the only downside,5
91,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/11/2022,"Skiing is fun. Hotel coffee is not. 

I hate hotel coffee and I don't want bring my own grinder with bags of beans coffee. Cometeer is a great solution! Cometeer is compact so it can fit in a small hotel freezer. Piloted on a ski trip and it was well worth it! Thank you for making this amazing coffee!",5
92,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/10/2022,"it tastes more ""clean"" is how i'd describe it. and it tastes good. I'll continue order and likely go back & forth between Cometeer and pour-overs.",5
93,cometeer.com,Jot,Pilot Program - Light Box,01/09/2022,"Simply said, I love this coffee. I am a flight attendant and have been forced to drink (bad) hotel room coffee on more occasions than I'd like to admit. I heard about this and my life is changed. I can carry these in my lunch box and have a delicious cup and get my caffeine shot before heading out to be trapped in a metal tube with the general public. It's best for everyone. check out my review here https://www.youtube.com/watch?v=amro_olCr9E",5
94,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/09/2022,We absolutely love it!,5
95,cometeer.com,Jot,Pilot Program - Mixed Box,01/09/2022,My wife loved it,5
96,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/08/2022,Easy to make. Fresh tasting,5
97,cometeer.com,Jot,Pilot Program - Light Box,01/08/2022,I am blown away by how good these little pods are! I wish I could get my pour overs to taste as good! So delicious and so convenient! 🙌,5
98,cometeer.com,Jot,Pilot Program - Mixed Box,01/08/2022,"I was simply expecting a different experience for making coffee I had no idea how much I would ABSOLUTELY ENJOY every aspect of it. The taste was truly unexpected! The first sip was like “not bad” either the second sip being “mmmm” the the third sip cementing my feeling that this was the best damn cup of coffee that I have had in a while. 
LOVED IT and I am talking it up to everyone.",5
99,cometeer.com,Jot,Pilot Program - Dark Box,01/08/2022,"Cometeer has simplified my coffee prep to almost nothing and the resulting cup of coffee is great! I've been very happy with my ""Pilot Program - Dark Box"" and the fact that everything is recyclable...",5
100,cometeer.com,Jot,Pilot Program - Mixed Box,01/08/2022,Very smooth great taste and flavor with no bitterness,5
101,cometeer.com,Jot,Pilot Program - Decaf Box,01/07/2022,"I've have so much bitter coffee and this was amazing being able to enjoy it with no cream or sugar, very good.",5
102,cometeer.com,Jot,Pilot Program - Light Box,01/07/2022,"This product is absolute genius.  The coffee is of the very highest quality and is actually better than that which I've sourced at various excellent coffee shops around the US.  I do wish there was slightly more of the concentrate in each container, as this would enable more like 6-8 oz of hot coffee.  I've found 4-5 ounces of hot water is the sweet spot.  Regardless, this changes coffee for me and makes it incredibly easy to have fantastic coffee quickly.  Stay awesome, Cometeer!",5
103,cometeer.com,Jot,Pilot Program - Mixed Box,01/07/2022,"Great flavor and caffeine content from the four pilot options. Aroma fills the kitchen from just one pod. Unfortunately, even boiling water cools off quickly if you use the preferred thawing method. I recommend a complete thaw.",5
104,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/07/2022,It was such a wonderful experience! I still have some in my freezer. Truly wish I could afford to keep up the subscription. What a wonderful company Cometeer is!!! So appreciate great customer service! 😘,5
105,cometeer.com,Jot,Pilot Program - Dark Box,01/07/2022,"It was the best coffee I have had in a while. However it is not be shipped to be Hawaii. Unsub.
Thank you.",5
106,cometeer.com,Jot,Pilot Program - Mixed Box,01/07/2022,"I truly appreciate a good cup of coffee and even enjoy putting in the time and attention to make it, but as a father, I don’t always have time and to be honest, I don’t miss making those cups anymore. Cometeer is amazing, quick and does not compromise quality. The perfect cup of coffee is finally here.",5
107,cometeer.com,Jot,Pilot Program - Mixed Box,01/07/2022,"Awesome! It is the best coffee. Iced coffee is incredible! Thanks, Cometeer",5
108,cometeer.com,Jot,Pilot Program - Light/Medium Box,01/07/2022,"I was looking for coffee that isn't too bitter. I don't like the bitterness so I limit my coffee intake, this coffee from Cometeer is awesome! It's like instant coffee, but with a real taste and quality beans.",5
109,cometeer.com,Jot,Pilot Program - Mixed Box,01/07/2022,"Love it, some of the best coffee I have had. Easy to drink black which is nice.",5
110,cometeer.com,Jot,Pilot Program - Mixed Box,01/07/2022,"It was a gift to my brother, he heard about it through his colleagues at The Linq App out of b-ham and loved it. Grabbing some for myself next!",5
111,cometeer.com,Jot,Pilot Program - Dark Box,01/06/2022,Really good coffee and very easy to make! Definitely ordering more.,5
112,cometeer.com,Jot,Pilot Program - Decaf Box,01/06/2022,The quality of the coffee and the ease of making a cup is unrivaled by any other product or method… the only downside is the cost which is very high on a per pod basis. I’m still debating if the cost is prohibitive enough for me to keep purchasing… but aside from that this is the single best way to have americano or drip style coffee.,5
113,cometeer.com,Jot,Pilot Program - Dark Box,01/06/2022,"I bought this purely out of curiosity. I am an avid consumer of coffee, roasting my own beans at home and brewing daily with specialized brewing equipment. 

I was really surprised at how consistent the flavors were for every last pod. I am very much enjoyed having these on hand.

The price is reasonable for what you’re buying. This product allows you to enjoy a really good cup of coffee every morning no matter how experienced you are (or aren’t) at brewing coffee.

If you’re looking for something that is Consistent and convenient and delicious, and won’t miss brewing it yourself as a morning ritual, give this a shot!",5
114,cometeer.com,Jot,Pilot Program - Medium Box,01/06/2022,Amazing!!!!wow…this coffee is a MUST,5
115,cometeer.com,Jot,Pilot Program - Medium Box,01/06/2022,"This idea is ingenious! High quality coffee, made at home with ease. I made lattes with my espresso machine, but I didn’t have to worry at all about weighing beans, adjusting grind settings, or timing of shots pulled. This saved me a lot of time in the mornings, and the coffee tastes fantastic! While it’s not overpriced, $64/month is a little too steep for me at this time, but I’m sure I’ll come back and order some from time to time. Great product!",5
116,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,"I’m weary of “gimmicky” coffee products but this was so much more than what I could have expected. No gimmicks here, just great coffee delivered to your doorstep.",5
117,cometeer.com,Jot,Pilot Program - Light Box,01/06/2022,"This is better coffee than I’ve been able to make at home using very good beans from a local roaster, a very good conical-burr grinder, and various brewing methods. So, Cometeer will be my benchmark to improve my coffee making abilities; and after that happens, if it happens, I may continue as a subscriber since getting a good cup with Cometeer coffee is so easy.",5
118,cometeer.com,Jot,Pilot Program - Light/Medium Box,01/06/2022,I love the idea and the coffee output. Wish I could customize my order and pick what I wanted though.,5
119,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/06/2022,I Love It! You Will Love It To!,5
120,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,Perfect to keep in the office freezer for a quick pick me up! I work in specialty coffee part time and I’m pleasantly surprised with the taste and quality!,5
121,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/06/2022,"The coffee from Cometeer not only is very easy to make, it’s so delicious. I’ve been making my own coffee for years, weighing and grinding the beans, using a fancy drip brewer and this coffee is so much better. When you factor in the ease of making it… this is a clear winner!",5
122,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,"No hassle, renewable, and great freaking coffee!",5
123,cometeer.com,Jot,Pilot Program - Light Box,01/06/2022,"I'm an avid coffee guy. A half way in half way out in terms of the technical stuff such as Chemix brewing etc, but this is something brand new and very forward thinking. We absolutely love the coffee. I'm drinking one of them as I type this.",5
124,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,From the ease of making my cup of coffee to the fabulous fresh taste of the coffee this was such a fun experience! Loved the variety and enjoyed trying them all!,5
125,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/06/2022,I love Cometeer coffee because it tastes ✨amazing✨ and is so fast to make!,5
126,cometeer.com,Jot,Pilot Program - Decaf Box,01/06/2022,"It is, by far, the best coffee I’ve ever tasted. My hubby and I are thrilled to be new subscribers!",5
127,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,"Loved everything about it.  Ordering process was great,  the shipping was relatively fast, but most of all I now have a new appreciation or dare I say a reference to what the coffee I received should taste like.",5
128,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,"Even my coffee-snob brother was impressed, saying ""this tastes as good as the fancy stuff I spend 20mins making myself"".",5
129,cometeer.com,Jot,Pilot Program - Light Box,01/06/2022,Loved it. Will order more,5
130,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/06/2022,I couldn’t be more happy with this coffee. It is like making a perfect brew every time. So glad I tried this and I can’t believe how great it actually is. Not to mention so simple,5
131,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,I really enjoyed this coffee. It was simple to make and enjoy.,5
132,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,It's great. (Requires minimum 15 characters),5
133,cometeer.com,Jot,Pilot Program - Dark Box,01/06/2022,"I was cautiously optimistic when I ordered, and I was surprised at how good it was — even compared to freshly ground coffee. The sustainable packaging also lived to it's promise — which is generally a miss with other products.",5
134,cometeer.com,Jot,Pilot Program - Light Box,01/06/2022,"Nice variety to help you choose if you like it Strong or Lighter, good options and outstanding flavor.  Never like drinking black coffee, with this the taste is outstanding and I don’t miss the cream and sugar.",5
135,cometeer.com,Jot,Pilot Program - Light/Medium Box,01/06/2022,Fast shipping and the best instant or pod-based coffee in the world!!!,5
136,cometeer.com,Jot,Pilot Program - Mixed Box,01/06/2022,"Honestly, tasty coffee in a conveniently frozen cube. Price is a bit of a deterrent, but I am a big fan of the coffee!",5
137,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/05/2022,"This is simply the best coffee I’ve ever tasted. Despite my deep love for coffee, and having collected almost every apparatus to produce it, I’ve never been able to turn out this coffee that tastes amazing. It comes in clutch and is great for my ADHD brain when I need coffee immediately! So easy, so quick, and so so satisfying. I’m plotting my next  rendezvous with Cometeer’s trajectory now. Thanks guys!",5
138,cometeer.com,Jot,Pilot Program - Medium/Dark Box,01/05/2022,If could make the coffee a dollar cup. Say good bye to your favorite store bought coffee.,5
